15
0	0	157	55	39	171	16228	443	2	2	1	48	0	0	48
0	0	93	143	231	158	57555	443	10	0	1	40	0	0	40
0	0	93	143	231	158	57556	443	10	0	1	40	0	0	40
0	0	93	143	231	158	57557	443	10	0	1	40	0	0	40
0	0	93	138	47	89	56015	443	10	0	1	40	0	0	40
0	0	93	138	47	89	56014	443	10	0	1	40	0	0	40
0	0	37	244	190	142	63913	443	10	0	1	41	0	0	41
0	0	89	164	250	247	54290	443	10	0	1	40	0	0	40
0	0	157	55	39	171	22044	443	2	2	1	48	0	0	48
0	0	157	55	39	172	1499	443	2	2	1	48	0	0	48
0	0	89	164	250	247	54293	443	10	0	1	40	0	0	40
0	0	89	164	250	247	54295	443	10	0	1	40	0	0	40
0	0	89	164	250	247	54292	443	10	0	1	40	0	0	40
0	0	194	152	192	146	29396	443	10	0	1	40	0	0	40
0	0	157	55	39	168	14706	443	2	2	1	48	0	0	48
0	0	204	79	180	6	1241	443	10	0	1	40	0	0	40
0	0	37	244	190	142	63913	443	10	0	1	40	0	0	40
0	0	31	217	44	96	10624	443	8	0	1	40	0	0	40
0	0	87	106	151	104	30380	4899	11	0	1	48	0	0	48
0	0	207	46	13	116	3686	443	2	2	1	48	0	0	48
0	0	194	5	87	62	38650	25	11	0	1	60	0	0	60
0	0	194	5	87	62	38651	25	11	0	1	60	0	0	60
0	0	194	5	87	62	38653	25	11	0	1	60	0	0	60
0	0	194	5	87	62	38652	25	11	0	1	60	0	0	60
0	0	194	5	87	62	38654	25	11	0	1	60	0	0	60
0	0	194	5	87	62	38655	25	11	0	1	60	0	0	60
0	0	51	255	65	16	51898	443	2	2	1	60	0	0	60
0	0	204	79	180	143	3606	443	10	0	1	40	0	0	40
0	0	207	46	13	140	13161	443	2	2	1	48	0	0	48
0	0	141	138	11	170	1458	80	14	0	1	40	0	0	40
0	0	207	46	13	187	11545	80	2	2	1	48	0	0	48
0	0	207	46	13	187	11691	443	2	2	1	48	0	0	48
0	0	157	55	39	169	4540	443	2	2	1	48	0	0	48
0	0	40	77	167	16	19389	443	2	2	1	48	0	0	48
0	0	37	244	210	224	61005	443	14	0	1	40	0	0	40
0	0	37	244	210	224	61007	443	14	0	1	40	0	0	40
0	0	37	244	210	224	61006	443	14	0	1	40	0	0	40
0	0	37	244	210	224	60995	443	14	0	1	40	0	0	40
0	0	37	244	210	224	61008	443	14	0	1	40	0	0	40
0	0	37	244	210	224	61004	443	14	0	1	40	0	0	40
0	0	89	164	250	247	54292	443	14	0	1	40	0	0	40
0	0	89	164	250	247	54293	443	14	0	1	40	0	0	40
0	0	89	164	250	247	54295	443	14	0	1	40	0	0	40
0	0	69	162	124	232	29112	80	2	2	1	52	0	0	52
0	0	31	217	42	240	56007	443	8	0	1	40	0	0	40
0	0	69	162	124	232	29317	443	2	2	1	52	0	0	52
0	0	212	15	177	78	59812	443	10	0	1	40	0	0	40
0	0	212	15	177	78	59813	443	10	0	1	40	0	0	40
0	0	213	202	86	37	56386	443	14	0	1	40	0	0	40
0	0	213	202	86	37	56394	443	14	0	1	40	0	0	40
0	0	213	202	86	37	56387	443	14	0	1	40	0	0	40
0	0	213	202	86	37	56388	443	14	0	1	40	0	0	40
0	0	37	244	190	142	63913	443	10	0	1	41	0	0	41
0	0	191	233	102	244	1818	443	2	2	1	52	0	0	52
0	0	191	233	102	244	1832	443	2	2	1	52	0	0	52
0	0	194	152	192	146	29396	443	10	0	1	40	0	0	40
0	0	141	136	132	195	52146	443	8	0	1	40	0	0	40
0	0	207	46	13	105	17319	443	2	2	1	48	0	0	48
0	0	204	79	180	6	1241	443	10	0	1	40	0	0	40
0	0	37	244	190	142	63913	443	10	0	1	40	0	0	40
0	0	207	46	13	105	19777	443	2	2	1	48	0	0	48
0	0	204	79	180	143	3606	443	10	0	1	40	0	0	40
0	0	51	255	65	69	29927	443	2	2	1	60	0	0	60
0	0	198	7	61	14	9918	443	2	2	1	52	0	0	52
0	0	71	239	165	79	50552	443	14	0	1	40	0	0	40
0	0	71	239	165	79	50553	443	14	0	1	40	0	0	40
0	0	71	239	165	79	50557	443	14	0	1	40	0	0	40
0	0	71	239	165	79	50555	443	14	0	1	40	0	0	40
0	0	71	239	165	79	50556	443	14	0	1	40	0	0	40
0	0	71	239	165	79	50554	443	14	0	1	40	0	0	40
0	0	31	217	30	110	43471	443	8	0	1	40	0	0	40
0	0	31	217	30	110	43205	443	8	0	1	40	0	0	40
0	0	31	217	94	146	51663	443	8	0	1	40	0	0	40
0	0	207	46	13	188	11741	80	2	2	1	48	0	0	48
0	0	188	252	145	114	51283	443	10	0	1	40	0	0	40
0	0	151	80	31	102	48975	80	2	2	1	60	0	0	60
0	0	151	80	31	102	23765	443	2	2	1	60	0	0	60
0	0	37	244	190	142	63913	443	10	0	1	41	0	0	41
0	0	51	255	65	9	18668	80	2	2	1	60	0	0	60
0	0	183	60	48	25	12202	3306	11	0	1	40	0	0	40
0	0	194	152	192	146	29396	443	10	0	1	40	0	0	40
0	0	204	79	180	6	1241	443	10	0	1	40	0	0	40
0	0	93	136	12	52	55141	443	14	0	1	40	0	0	40
0	0	93	136	12	52	55140	443	14	0	1	40	0	0	40
0	0	37	244	190	142	63913	443	10	0	1	40	0	0	40
0	0	125	236	210	33	58127	443	8	0	1	40	0	0	40
0	0	125	236	210	33	58128	443	8	0	1	40	0	0	40
0	0	78	0	14	81	49916	443	10	0	1	40	0	0	40
0	0	204	79	180	143	3606	443	10	0	1	40	0	0	40
0	0	164	132	161	25	17511	443	2	2	1	60	0	0	60
0	0	31	217	30	110	43273	443	14	0	1	40	0	0	40
0	0	31	217	30	110	43143	443	14	0	1	40	0	0	40
0	0	31	217	30	110	43201	443	14	0	1	40	0	0	40
0	0	31	217	30	110	43217	443	14	0	1	40	0	0	40
0	0	207	46	13	113	2673	443	2	2	1	48	0	0	48
0	0	157	55	39	185	22756	443	2	2	1	48	0	0	48
0	0	93	137	235	29	38793	443	10	0	1	40	0	0	40
0	0	69	162	124	232	18202	443	2	2	1	52	0	0	52
0	0	207	46	13	107	21738	443	2	2	1	48	0	0	48
0	0	207	46	13	187	20699	443	2	2	1	48	0	0	48
0	0	207	46	13	187	22305	443	2	2	1	48	0	0	48
0	0	207	46	13	100	20302	443	2	2	1	48	0	0	48
0	0	93	138	94	122	42568	443	14	0	1	40	0	0	40
0	0	93	138	94	122	42569	443	14	0	1	40	0	0	40
0	0	93	138	94	122	42564	443	14	0	1	40	0	0	40
0	0	93	138	94	122	42567	443	14	0	1	40	0	0	40
0	0	212	15	179	144	45422	443	14	0	1	40	0	0	40
0	0	212	15	179	144	45419	443	14	0	1	40	0	0	40
0	0	212	15	179	144	45423	443	14	0	1	40	0	0	40
0	0	212	15	179	144	45418	443	14	0	1	40	0	0	40
0	0	157	55	39	145	4676	443	2	2	1	48	0	0	48
0	0	46	188	188	198	50498	443	14	0	1	40	0	0	40
0	0	46	188	188	198	50240	443	14	0	1	40	0	0	40
0	0	46	188	188	198	50245	443	14	0	1	40	0	0	40
0	0	46	188	188	198	50463	443	14	0	1	40	0	0	40
0	0	46	188	188	198	50332	443	14	0	1	40	0	0	40
0	0	46	188	188	198	50334	443	14	0	1	40	0	0	40
0	0	37	244	190	142	63913	443	10	0	1	41	0	0	41
0	0	93	137	150	188	49775	443	8	0	1	40	0	0	40
0	0	93	137	150	188	49771	443	8	0	1	40	0	0	40
0	0	93	137	150	188	49773	443	8	0	1	40	0	0	40
0	0	93	137	150	188	49777	443	8	0	1	40	0	0	40
0	0	78	0	14	81	49920	443	10	0	1	40	0	0	40
0	0	207	46	13	67	15120	80	2	2	1	48	0	0	48
0	0	194	152	192	146	29396	443	10	0	1	40	0	0	40
0	0	74	125	82	54	35720	25	11	0	1	60	0	0	60
0	0	173	245	115	78	61157	80	14	0	1	40	0	0	40
0	0	173	245	115	79	61154	443	8	0	1	40	0	0	40
0	0	51	255	65	51	20023	443	2	2	1	60	0	0	60
0	0	204	79	180	6	1241	443	10	0	1	40	0	0	40
0	0	37	244	190	142	63913	443	10	0	1	40	0	0	40
0	0	188	129	104	62	61823	443	2	2	1	52	0	0	52
0	0	188	129	104	62	61824	443	2	2	1	52	0	0	52
0	0	188	252	145	114	51306	443	10	0	1	40	0	0	40
0	0	31	217	94	146	51212	443	8	0	1	40	0	0	40
0	0	31	217	94	146	51339	443	8	0	1	40	0	0	40
0	0	31	217	94	146	51533	443	8	0	1	40	0	0	40
0	0	31	217	94	146	51468	443	8	0	1	40	0	0	40
0	0	198	7	61	14	9918	443	8	0	1	40	0	0	40
0	0	204	79	180	143	3606	443	10	0	1	40	0	0	40
0	0	93	137	150	188	49778	443	8	0	1	40	0	0	40
0	0	207	46	13	65	17083	80	2	2	1	48	0	0	48
0	0	93	143	161	201	41771	443	10	0	1	40	0	0	40
0	0	194	5	87	63	57327	25	11	0	1	60	0	0	60
0	0	194	5	87	63	57328	25	11	0	1	60	0	0	60
0	0	194	5	87	63	57329	25	11	0	1	60	0	0	60
0	0	194	5	87	63	57332	25	11	0	1	60	0	0	60
0	0	194	5	87	63	57333	25	11	0	1	60	0	0	60
0	0	194	5	87	63	57335	25	11	0	1	60	0	0	60
0	0	164	132	161	37	30453	443	2	2	1	60	0	0	60
0	0	207	46	13	106	11621	443	2	2	1	48	0	0	48
0	0	207	46	13	65	20701	443	2	2	1	48	0	0	48
0	0	185	89	212	237	34354	80	10	0	1	40	0	0	40
0	0	93	143	161	201	41771	443	8	0	1	40	0	0	40
0	0	157	55	39	161	4465	80	2	2	1	48	0	0	48
0	0	37	244	190	142	63913	443	10	0	1	41	0	0	41
0	0	164	132	161	86	20015	443	2	2	1	60	0	0	60
0	0	151	80	31	105	30154	443	2	2	1	60	0	0	60
0	0	194	152	192	146	29396	443	10	0	1	40	0	0	40
0	0	185	89	212	237	34355	80	14	0	1	40	0	0	40
0	0	141	138	11	170	2605	80	14	0	1	40	0	0	40
0	0	93	138	51	82	50061	443	10	0	1	40	0	0	40
0	0	213	149	51	116	22783	443	11	0	1	52	0	0	52
0	0	213	149	51	116	22784	443	11	0	1	52	0	0	52
0	0	213	149	51	116	22785	443	11	0	1	52	0	0	52
0	0	204	79	180	6	1241	443	10	0	1	40	0	0	40
0	0	37	244	190	142	63913	443	10	0	1	40	0	0	40
0	0	93	138	11	31	47354	443	14	0	1	40	0	0	40
0	0	93	138	11	31	47357	443	14	0	1	40	0	0	40
0	0	93	138	11	31	47352	443	14	0	1	40	0	0	40
0	0	93	138	11	31	47353	443	14	0	1	40	0	0	40
0	0	46	188	246	185	53059	443	15	0	1	738	0	0	738
0	0	204	79	180	143	3606	443	10	0	1	40	0	0	40
0	0	93	142	153	32	1593	443	8	0	1	40	0	0	40
0	0	93	142	153	32	1592	443	8	0	1	40	0	0	40
0	0	207	46	13	65	19481	80	2	2	1	48	0	0	48
0	0	194	5	87	63	57349	25	11	0	1	60	0	0	60
0	0	194	5	87	63	57350	25	11	0	1	60	0	0	60
0	0	194	5	87	63	57351	25	11	0	1	60	0	0	60
0	0	194	5	87	63	57355	25	11	0	1	60	0	0	60
0	0	194	5	87	63	57354	25	11	0	1	60	0	0	60
0	0	194	5	87	63	57357	25	11	0	1	60	0	0	60
0	0	164	132	161	44	42601	443	2	2	1	60	0	0	60
0	0	31	217	12	215	41920	443	8	0	1	40	0	0	40
0	0	207	46	13	120	22572	80	2	2	1	48	0	0	48
0	0	31	217	12	215	41796	443	8	0	1	40	0	0	40
0	0	207	46	13	120	22606	443	2	2	1	48	0	0	48
0	0	78	0	48	117	40029	443	14	0	1	40	0	0	40
0	0	78	0	48	117	40028	443	14	0	1	40	0	0	40
0	0	78	0	48	117	40027	443	14	0	1	40	0	0	40
0	0	78	0	48	117	40026	443	14	0	1	40	0	0	40
0	0	46	188	246	185	52801	443	19	0	1	576	0	0	576
0	0	157	55	39	171	18448	443	2	2	1	48	0	0	48
0	0	51	255	65	26	36778	443	2	2	1	60	0	0	60
0	0	78	1	135	103	37901	443	8	0	1	40	0	0	40
0	0	37	244	190	142	63913	443	10	0	1	41	0	0	41
0	0	207	46	13	63	20632	80	2	2	1	48	0	0	48
0	0	164	132	161	44	31872	443	2	2	1	60	0	0	60
0	0	207	46	13	4	12947	443	2	2	1	48	0	0	48
0	0	194	152	192	146	29396	443	10	0	1	40	0	0	40
0	0	204	79	180	6	1241	443	10	0	1	40	0	0	40
0	0	141	138	11	170	1548	80	14	0	1	40	0	0	40
0	0	37	244	190	142	63913	443	10	0	1	40	0	0	40
0	0	204	79	180	143	3606	443	10	0	1	40	0	0	40
0	0	207	46	13	139	21396	443	2	2	1	48	0	0	48
0	0	207	46	13	139	22620	443	2	2	1	48	0	0	48
0	0	207	46	13	139	22937	443	2	2	1	48	0	0	48
0	0	51	255	65	18	51991	80	2	2	1	60	0	0	60
0	0	151	80	31	106	32255	443	2	2	1	60	0	0	60
0	0	151	80	31	162	19267	80	2	2	1	60	0	0	60
0	0	93	137	137	122	60977	80	8	0	1	40	0	0	40
0	0	51	255	65	96	56333	80	2	2	1	60	0	0	60
0	0	207	46	13	114	29114	443	2	2	1	48	0	0	48
0	0	69	162	124	232	49034	80	2	2	1	52	0	0	52
0	0	69	162	124	232	49241	443	2	2	1	52	0	0	52
0	0	164	132	161	79	35968	443	2	2	1	60	0	0	60
0	0	37	244	190	142	63913	443	10	0	1	41	0	0	41
0	0	31	217	12	215	41600	443	8	0	1	40	0	0	40
0	0	31	217	12	215	41795	443	8	0	1	40	0	0	40
0	0	31	217	12	215	41536	443	8	0	1	40	0	0	40
0	0	31	217	12	215	41730	443	8	0	1	40	0	0	40
0	0	46	188	246	185	52870	443	10	0	1	576	0	0	576
0	0	155	250	255	143	17938	443	14	0	1	40	0	0	40
0	0	155	250	255	143	17950	443	14	0	1	40	0	0	40
0	0	155	250	255	143	17947	443	14	0	1	40	0	0	40
0	0	46	188	205	234	17036	443	8	0	1	40	0	0	40
0	0	46	188	205	234	16971	443	8	0	1	40	0	0	40
0	0	46	188	205	234	17097	443	8	0	1	40	0	0	40
0	0	194	152	192	146	29396	443	10	0	1	40	0	0	40
0	0	207	46	13	140	8200	443	2	2	1	48	0	0	48
0	0	204	79	180	6	1241	443	10	0	1	40	0	0	40
0	0	93	139	6	211	49780	443	8	0	1	40	0	0	40
0	0	37	244	190	142	63913	443	10	0	1	40	0	0	40
0	0	89	111	226	74	37803	443	11	0	1	64	0	0	64
0	0	204	79	180	143	3606	443	10	0	1	40	0	0	40
0	0	93	142	69	25	50958	443	14	0	1	40	0	0	40
0	0	93	142	69	25	50957	443	14	0	1	40	0	0	40
0	0	93	142	69	25	50966	443	14	0	1	40	0	0	40
0	0	93	142	69	25	50965	443	14	0	1	40	0	0	40
0	0	93	142	69	25	50950	443	14	0	1	40	0	0	40
0	0	93	142	69	25	50959	443	14	0	1	40	0	0	40
0	0	51	255	65	24	48166	443	2	2	1	60	0	0	60
0	0	51	255	65	65	42921	443	2	2	1	60	0	0	60
0	0	207	46	13	188	3427	443	2	2	1	48	0	0	48
0	0	207	46	13	63	7711	443	2	2	1	48	0	0	48
0	0	157	55	39	186	16583	443	2	2	1	48	0	0	48
0	0	195	182	46	249	1047	443	8	0	1	40	0	0	40
0	0	78	0	124	169	44801	443	14	0	1	40	0	0	40
0	0	78	0	124	169	44802	443	14	0	1	40	0	0	40
0	0	78	0	124	169	44805	443	14	0	1	40	0	0	40
0	0	212	15	168	196	44539	443	14	0	1	40	0	0	40
0	0	207	46	13	91	13470	443	2	2	1	48	0	0	48
0	0	37	244	190	142	63913	443	10	0	1	41	0	0	41
0	0	93	140	230	23	49839	443	11	0	1	52	0	0	52
0	0	207	46	13	118	24042	80	2	2	1	48	0	0	48
0	0	151	80	31	160	45012	443	2	2	1	60	0	0	60
0	0	31	217	31	10	41545	443	10	0	1	40	0	0	40
0	0	31	217	31	10	41865	443	10	0	1	40	0	0	40
0	0	31	217	31	10	41612	443	10	0	1	40	0	0	40
0	0	207	46	13	118	28401	443	2	2	1	48	0	0	48
0	0	194	152	192	146	29396	443	10	0	1	40	0	0	40
0	0	164	132	161	80	32813	443	2	2	1	60	0	0	60
0	0	207	46	13	118	29152	80	2	2	1	48	0	0	48
0	0	207	46	13	118	30194	443	2	2	1	48	0	0	48
0	0	204	79	180	6	1241	443	10	0	1	40	0	0	40
0	0	37	244	190	142	63913	443	10	0	1	40	0	0	40
0	0	164	132	161	93	37307	443	2	2	1	60	0	0	60
0	0	141	138	11	170	2173	80	14	0	1	40	0	0	40
0	0	204	79	180	143	3606	443	10	0	1	40	0	0	40
0	0	115	231	222	40	64316	8080	11	0	1	40	0	0	40
0	0	69	162	124	232	38998	443	2	2	1	52	0	0	52
0	0	164	132	161	17	45540	443	2	2	1	60	0	0	60
0	0	141	138	11	170	1537	80	14	0	1	40	0	0	40
0	0	51	255	65	26	16922	443	2	2	1	60	0	0	60
0	0	31	45	214	186	49384	443	10	0	1	41	0	0	41
0	0	37	244	190	142	63913	443	10	0	1	41	0	0	41
0.01	0	92	242	225	41	35436	443	6	0	2	80	200	64000	40
0	0	90	232	73	86	49644	443	6	0	2	80	0	0	40
0.019	0	89	201	185	93	51548	443	6	0	2	80	105	33684	40
0.021	0	89	201	185	93	51547	443	6	0	2	80	95	30476	40
0.023	0	89	201	185	93	51551	443	6	0	2	80	86	27826	40
0.021	0	89	201	185	93	51549	443	6	0	2	80	95	30476	40
0.023	0	89	201	185	93	51550	443	6	0	2	80	86	27826	40
0.039	0	31	223	136	196	63316	443	6	0	2	80	51	16410	40
0.024	0	78	1	93	99	49688	443	12	0	2	104	83	34666	52
0.028	0	92	242	225	41	35441	443	10	0	2	80	71	22857	40
0	0	141	138	11	170	2457	443	6	0	2	80	0	0	40
2.998	0	124	83	21	149	58663	23	11	0	2	120	0	320	60
0.037	0	78	0	59	230	36154	443	10	0	2	80	54	17297	40
0.035	0	78	0	59	230	36159	443	10	0	2	80	57	18285	40
0.035	0	78	0	59	230	36156	443	10	0	2	80	57	18285	40
0.036	0	78	0	59	230	36157	443	10	0	2	80	55	17777	40
0.238	0	46	188	159	159	30019	443	16	0	2	100	8	3361	50
0.017	0	212	15	179	206	38047	443	10	0	2	80	117	37647	40
0.056	0	31	147	40	244	50991	443	6	0	2	80	35	11428	40
0.001	0	93	143	231	158	57532	443	6	0	2	80	2000	640000	40
0	0	93	143	231	158	57531	443	6	0	2	80	0	0	40
0.032	0	212	15	179	206	38049	443	10	0	2	80	62	20000	40
0.033	0	212	15	179	206	38048	443	10	0	2	80	60	19393	40
0.04	0	93	141	169	228	42080	443	10	0	2	80	50	16000	40
0.02	0	89	164	37	22	49592	443	6	0	2	80	100	32000	40
0.02	0	89	164	37	22	49593	443	6	0	2	80	100	32000	40
0	0	141	138	11	170	2602	443	6	0	2	80	0	0	40
0.016	0	212	15	179	206	38050	443	10	0	2	80	125	40000	40
0.039	0	188	252	214	143	58187	443	10	0	2	80	51	16410	40
0.036	0	88	207	33	106	55644	443	10	0	2	80	55	17777	40
0.04	0	88	207	33	106	55641	443	10	0	2	80	50	16000	40
0.04	0	88	207	33	106	55645	443	10	0	2	80	50	16000	40
0	0	93	138	28	43	63715	80	6	0	2	80	0	0	40
0.008	0	90	232	73	86	49647	443	6	0	2	80	250	80000	40
0	0	50	43	57	129	49333	443	10	0	2	80	0	0	40
0	0	50	43	57	129	49334	443	10	0	2	80	0	0	40
0.923	0	46	188	159	159	30019	443	10	0	2	80	2	693	40
0.001	0	50	43	57	129	49339	443	10	0	2	80	2000	640000	40
0.021	0	95	178	177	83	10740	443	6	0	2	80	95	30476	40
0.13	0	83	178	242	122	47914	443	16	0	2	100	15	6153	50
0.012	0	213	149	61	225	19660	443	6	0	2	80	166	53333	40
0.017	0	213	149	61	225	19661	443	6	0	2	80	117	37647	40
0.069	0	178	39	207	12	50845	443	6	0	2	80	28	9275	40
0.069	0	178	39	207	12	50843	443	6	0	2	80	28	9275	40
0.072	0	178	39	207	12	50846	443	6	0	2	80	27	8888	40
0.07	0	178	39	207	12	50844	443	6	0	2	80	28	9142	40
0.07	0	178	39	207	12	50848	443	6	0	2	80	28	9142	40
0.017	0	93	143	101	20	61132	443	14	0	2	80	117	37647	40
0.017	0	93	143	101	20	61131	443	14	0	2	80	117	37647	40
0.028	0	88	207	33	106	55649	443	10	0	2	80	71	22857	40
0.032	0	88	207	33	106	55648	443	10	0	2	80	62	20000	40
0.033	0	88	207	33	106	55647	443	10	0	2	80	60	19393	40
1.9	0	83	178	242	122	47914	443	14	0	2	80	1	336	40
6.727	0	46	188	159	159	29954	443	10	0	2	80	0	95	40
0	0	90	232	73	86	49648	443	6	0	2	80	0	0	40
0.001	0	5	39	130	41	61879	443	10	0	2	80	2000	640000	40
0.028	0	92	242	225	41	35451	443	10	0	2	80	71	22857	40
0.028	0	92	242	225	41	35454	443	10	0	2	80	71	22857	40
0.028	0	92	242	225	41	35455	443	10	0	2	80	71	22857	40
0.028	0	92	242	225	41	35456	443	10	0	2	80	71	22857	40
0.028	0	92	242	225	41	35452	443	10	0	2	80	71	22857	40
0.049	0	89	201	202	77	16481	80	16	0	2	92	40	15020	46
0.037	0	31	223	136	196	63175	443	6	0	2	80	54	17297	40
0	0	50	43	57	129	49283	443	6	0	2	80	0	0	40
0	0	50	43	57	129	49284	443	6	0	2	80	0	0	40
0.003	0	50	43	57	129	49332	443	6	0	2	80	666	213333	40
0.002	0	50	43	57	129	49334	443	6	0	2	80	1000	320000	40
0	0	90	232	73	86	49651	443	10	0	2	80	0	0	40
0	0	50	43	57	129	49288	443	6	0	2	80	0	0	40
0	0	50	43	57	129	49339	443	6	0	2	80	0	0	40
0.005	0	37	244	161	89	59173	443	10	0	2	80	400	128000	40
0.001	0	37	244	161	89	59176	443	10	0	2	80	2000	640000	40
0.003	0	37	244	161	89	59174	443	10	0	2	80	666	213333	40
1.577	0	46	188	159	159	29760	443	10	0	2	80	1	405	40
0.06	0	31	147	177	165	55760	443	6	0	2	80	33	10666	40
0.06	0	31	147	177	165	55762	443	6	0	2	80	33	10666	40
0.036	0	176	62	18	171	61803	443	10	0	2	80	55	17777	40
0.007	0	31	217	45	31	30918	443	10	0	2	80	285	91428	40
0.036	0	95	178	178	49	49907	443	10	0	2	80	55	17777	40
0.036	0	88	207	33	106	55652	443	10	0	2	80	55	17777	40
0.001	0	31	147	113	62	53123	443	15	0	2	117	2000	936000	58
0.001	0	31	147	113	62	53120	443	15	0	2	117	2000	936000	58
0.001	0	31	147	113	62	53118	443	15	0	2	117	2000	936000	58
0.001	0	31	147	113	62	53119	443	15	0	2	117	2000	936000	58
0.001	0	31	147	113	62	53117	443	15	0	2	117	2000	936000	58
0.001	0	31	147	113	62	53116	443	15	0	2	117	2000	936000	58
0.001	0	31	147	113	62	53115	443	15	0	2	117	2000	936000	58
0.052	0	46	188	159	159	30019	443	14	0	2	80	38	12307	40
0.14	0	46	188	223	252	36546	443	10	0	2	80	14	4571	40
0.121	0	46	188	223	252	36675	443	10	0	2	80	16	5289	40
0.16	0	46	188	223	252	36356	443	10	0	2	80	12	4000	40
0.161	0	46	188	223	252	36480	443	10	0	2	80	12	3975	40
9.992	0	128	242	249	13	50847	443	8	0	2	80	0	64	40
0.024	0	93	143	167	166	55471	80	16	0	2	92	83	30666	46
0	0	31	217	36	253	20032	443	10	0	2	80	0	0	40
0.024	0	78	0	101	152	1333	443	14	0	2	80	83	26666	40
0.025	0	78	0	101	152	1331	443	14	0	2	80	80	25600	40
0.023	0	93	143	167	166	55471	80	14	0	2	80	86	27826	40
0	0	141	138	11	170	1898	443	6	0	2	80	0	0	40
0.002	0	195	182	46	249	32186	443	10	0	2	80	1000	320000	40
0	0	93	142	67	57	55975	443	10	0	2	80	0	0	40
0.038	0	88	207	33	106	55654	443	10	0	2	80	52	16842	40
0.039	0	31	217	44	96	10435	443	10	0	2	80	51	16410	40
0.001	0	141	136	166	233	62555	443	10	0	2	80	2000	640000	40
